RT(milliseconds),RT(minutes) - NOT USED BY IMPORT,RI,TIC,,,,,,,,,,,,,
145920,2.432,0,6.26E+08,,,,,,,,,,,,,
146240,2.437333333,0,6.21E+08,,,,,,,,,,,,,
146560,2.442666667,0,6.16E+08,,,,,,,,,,,,,
146880,2.448,0,6.11E+08,,,,,,,,,,,,,
147200,2.453333333,0,6.06E+08,,,,,,,,,,,,,
147520,2.458666667,0,6.02E+08,,,,,,,,,,,,,
147840,2.464,0,5.97E+08,,,,,,,,,,,,,
148160,2.469333333,0,5.91E+08,,,,,,,,,,,,,
148480,2.474666667,0,5.86E+08,,,,,,,,,,,,,
148800,2.48,0,5.81E+08,,,,,,,,,,,,,
149120,2.485333333,0,5.76E+08,,,,,,,,,,,,,
149440,2.490666667,0,5.70E+08,,,,,,,,,,,,,
149760,2.496,0,5.65E+08,,,,,,,,,,,,,
150080,2.501333333,0,5.59E+08,,,,,,,,,,,,,
150400,2.506666667,0,5.53E+08,,,,,,,,,,,,,
150720,2.512,0,5.47E+08,,,,,,,,,,,,,
151040,2.517333333,0,5.41E+08,,,,,,,,,,,,,
151360,2.522666667,0,5.35E+08,,,,,,,,,,,,,
151680,2.528,0,5.29E+08,,,,,,,,,,,,,
152000,2.533333333,0,5.22E+08,,,,,,,,,,,,,
152320,2.538666667,0,5.16E+08,,,,,,,,,,,,,
152640,2.544,0,5.09E+08,,,,,,,,,,,,,
152960,2.549333333,0,5.02E+08,,,,,,,,,,,,,
153280,2.554666667,0,4.95E+08,,,,,,,,,,,,,
153600,2.56,0,4.87E+08,,,,,,,,,,,,,
153920,2.565333333,0,4.80E+08,,,,,,,,,,,,,
154240,2.570666667,0,4.72E+08,,,,,,,,,,,,,
154560,2.576,0,4.64E+08,,,,,,,,,,,,,
154880,2.581333333,0,4.56E+08,,,,,,,,,,,,,
155200,2.586666667,0,4.47E+08,,,,,,,,,,,,,
155520,2.592,0,4.38E+08,,,,,,,,,,,,,
155840,2.597333333,0,4.28E+08,,,,,,,,,,,,,
156160,2.602666667,0,4.18E+08,,,,,,,,,,,,,
156480,2.608,0,4.08E+08,,,,,,,,,,,,,
156800,2.613333333,0,3.98E+08,,,,,,,,,,,,,
157120,2.618666667,0,3.87E+08,,,,,,,,,,,,,
